2017-02-28 20:35:05,672::DEBUG::[interface:523] API-call from 172.17.0.1 [Radarr/0.2.0.375 (Linux 4.8)] {'start': u'0', 'apikey': u'c8207ddec0fbcb1ad3f8bcf264907b9d', 'limit': u'30', 'mode': u'history', 'output': u'json'}
2017-03-01 14:24:01,792::DEBUG::[interface:523] API-call from 172.17.0.1 [Sonarr/2.0.0.4613 (ubuntu 16.04)] {'start': u'0', 'apikey': u'c8207ddec0fbcb1ad3f8bcf264907b9d', 'limit': u'30', 'mode': u'history', 'output': u'json'}
2017-03-01 14:24:02,085::DEBUG::[decoder:108] Decoding 1487808804.56088.51@reader2.newsxs.nl
2017-03-01 14:24:02,667::DEBUG::[decoder:108] Decoding 1487808804.61093.57@reader2.newsxs.nl
2017-03-01 14:24:02,905::DEBUG::[decoder:108] Decoding 1487808804.58634.53@reader2.newsxs.nl
2017-03-01 14:24:03,052::DEBUG::[decoder:108] Decoding 1487808804.59042.54@reader2.newsxs.nl
2017-03-01 14:24:03,268::DEBUG::[decoder:108] Decoding 1487808804.62281.58@reader2.newsxs.nl
2017-03-01 14:24:03,577::DEBUG::[decoder:108] Decoding 1487808804.62765.59@reader2.newsxs.nl
2017-03-01 14:24:03,692::DEBUG::[decoder:108] Decoding 1487808804.59456.55@reader2.newsxs.nl
2017-03-01 14:24:03,760::DEBUG::[decoder:108] Decoding 1487808804.60111.56@reader2.newsxs.nl
2017-03-01 14:24:04,320::DEBUG::[decoder:108] Decoding 1487808804.64121.62@reader2.newsxs.nl
2017-03-01 14:24:04,336::DEBUG::[decoder:108] Decoding 1487808804.63596.61@reader2.newsxs.nl
2017-03-01 14:24:04,470::DEBUG::[decoder:108] Decoding 1487808804.69435.66@reader2.newsxs.nl
2017-03-01 14:24:04,620::DEBUG::[decoder:108] Decoding 1487808804.64616.63@reader2.newsxs.nl
2017-03-01 14:24:04,704::DEBUG::[bpsmeter:268] bps: 3295732.54489
2017-03-01 14:24:05,212::DEBUG::[decoder:108] Decoding 1487808804.63166.60@reader2.newsxs.nl
2017-03-01 14:24:05,284::DEBUG::[decoder:108] Decoding 1487808804.69026.65@reader2.newsxs.nl
2017-03-01 14:24:05,403::DEBUG::[decoder:108] Decoding 1487808804.72360.2@reader2.newsxs.nl
2017-03-01 14:24:05,705::DEBUG::[decoder:108] Decoding 1487808804.72840.3@reader2.newsxs.nl
2017-03-01 14:24:05,768::DEBUG::[decoder:108] Decoding 1487808804.67722.64@reader2.newsxs.nl
2017-03-01 14:24:05,773::DEBUG::[nzbstuff:1289] Download Quality: enough=True, have=2225588774, need=1849868661, ratio=1.20310637232
2017-03-01 14:24:05,773::DEBUG::[__init__:896] Saving data for SABnzbd_nzo_N9IWEz in /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/__ADMIN__
2017-03-01 14:24:05,785::INFO::[__init__:969] Saving data for totals10.sab in /config/admin/totals10.sab
2017-03-01 14:24:05,786::INFO::[assembler:88] Decoding /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/230217-WWRS01011080WDD51H264Q.part20.rar yenc
2017-03-01 14:24:06,444::DEBUG::[decoder:108] Decoding 1487808804.76421.7@reader2.newsxs.nl
2017-03-01 14:24:06,480::DEBUG::[decoder:108] Decoding 1487808804.73445.4@reader2.newsxs.nl
2017-03-01 14:24:06,769::DEBUG::[decoder:108] Decoding 1487808804.74712.6@reader2.newsxs.nl
2017-03-01 14:24:07,047::DEBUG::[decoder:108] Decoding 1487808804.76824.8@reader2.newsxs.nl
2017-03-01 14:24:07,412::DEBUG::[decoder:108] Decoding 1487808804.73841.5@reader2.newsxs.nl
2017-03-01 14:24:07,629::DEBUG::[decoder:108] Decoding 1487808804.78527.10@reader2.newsxs.nl
2017-03-01 14:24:08,072::DEBUG::[decoder:108] Decoding 1487808804.77504.9@reader2.newsxs.nl
2017-03-01 14:24:08,282::DEBUG::[decoder:108] Decoding 1487808804.78939.11@reader2.newsxs.nl
2017-03-01 14:24:08,328::DEBUG::[decoder:108] Decoding 1487808804.82001.12@reader2.newsxs.nl
2017-03-01 14:24:08,351::DEBUG::[decoder:108] Decoding 1487808804.82384.13@reader2.newsxs.nl
2017-03-01 14:24:08,855::DEBUG::[decoder:108] Decoding 1487808804.83922.14@reader2.newsxs.nl
2017-03-01 14:24:09,127::DEBUG::[decoder:108] Decoding 1487808804.84304.15@reader2.newsxs.nl
2017-03-01 14:24:09,493::DEBUG::[decoder:108] Decoding 1487808804.96178.19@reader2.newsxs.nl
2017-03-01 14:24:09,704::DEBUG::[bpsmeter:268] bps: 3132023.17734
2017-03-01 14:24:09,780::DEBUG::[decoder:108] Decoding 1487808804.84975.16@reader2.newsxs.nl
2017-03-01 14:24:09,932::DEBUG::[decoder:108] Decoding 1487808804.86383.18@reader2.newsxs.nl
2017-03-01 14:24:10,046::DEBUG::[decoder:108] Decoding 1487808804.85359.17@reader2.newsxs.nl
2017-03-01 14:24:10,330::DEBUG::[decoder:108] Decoding 1487808805.00548.20@reader2.newsxs.nl
2017-03-01 14:24:10,642::DEBUG::[decoder:108] Decoding 1487808805.01101.21@reader2.newsxs.nl
2017-03-01 14:24:10,707::DEBUG::[decoder:108] Decoding 1487808805.02948.22@reader2.newsxs.nl
2017-03-01 14:24:11,194::DEBUG::[decoder:108] Decoding 1487808805.07262.23@reader2.newsxs.nl
2017-03-01 14:24:11,712::DEBUG::[decoder:108] Decoding 1487808805.09441.25@reader2.newsxs.nl
2017-03-01 14:24:11,850::DEBUG::[decoder:108] Decoding 1487808805.12926.28@reader2.newsxs.nl
2017-03-01 14:24:11,946::DEBUG::[decoder:108] Decoding 1487808805.07706.24@reader2.newsxs.nl
2017-03-01 14:24:12,078::DEBUG::[decoder:108] Decoding 1487808805.09884.26@reader2.newsxs.nl
2017-03-01 14:24:12,304::DEBUG::[decoder:108] Decoding 1487808805.10386.27@reader2.newsxs.nl
2017-03-01 14:24:12,831::DEBUG::[decoder:108] Decoding 1487808805.14031.29@reader2.newsxs.nl
2017-03-01 14:24:13,054::DEBUG::[decoder:108] Decoding 1487808805.18405.30@reader2.newsxs.nl
2017-03-01 14:24:13,442::DEBUG::[decoder:108] Decoding 1487808805.19039.31@reader2.newsxs.nl
2017-03-01 14:24:13,509::DEBUG::[decoder:108] Decoding 1487808805.23591.33@reader2.newsxs.nl
2017-03-01 14:24:13,660::DEBUG::[decoder:108] Decoding 1487808805.19457.32@reader2.newsxs.nl
2017-03-01 14:24:14,176::DEBUG::[decoder:108] Decoding 1487808805.24841.35@reader2.newsxs.nl
2017-03-01 14:24:14,392::DEBUG::[decoder:108] Decoding 1487808805.24457.34@reader2.newsxs.nl
2017-03-01 14:24:14,608::DEBUG::[decoder:108] Decoding 1487808805.25247.36@reader2.newsxs.nl
2017-03-01 14:24:14,662::DEBUG::[decoder:108] Decoding 1487808805.25633.37@reader2.newsxs.nl
2017-03-01 14:24:14,705::DEBUG::[bpsmeter:268] bps: 3108634.32856
2017-03-01 14:24:14,901::DEBUG::[decoder:108] Decoding 1487808805.27324.38@reader2.newsxs.nl
2017-03-01 14:24:15,047::DEBUG::[decoder:108] Decoding 1487808805.27710.39@reader2.newsxs.nl
2017-03-01 14:24:15,708::DEBUG::[decoder:108] Decoding 1487808805.29285.43@reader2.newsxs.nl
2017-03-01 14:24:16,124::DEBUG::[decoder:108] Decoding 1487808805.28098.40@reader2.newsxs.nl
2017-03-01 14:24:16,205::DEBUG::[decoder:108] Decoding 1487808805.28870.42@reader2.newsxs.nl
2017-03-01 14:24:16,397::DEBUG::[decoder:108] Decoding 1487808805.29660.44@reader2.newsxs.nl
2017-03-01 14:24:16,502::DEBUG::[decoder:108] Decoding 1487808805.28495.41@reader2.newsxs.nl
2017-03-01 14:24:16,879::DEBUG::[decoder:108] Decoding 1487808805.32929.46@reader2.newsxs.nl
2017-03-01 14:24:16,938::DEBUG::[decoder:108] Decoding 1487808805.31606.45@reader2.newsxs.nl
2017-03-01 14:24:17,649::DEBUG::[decoder:108] Decoding 1487808805.40073.48@reader2.newsxs.nl
2017-03-01 14:24:17,683::DEBUG::[decoder:108] Decoding 1487808805.33355.47@reader2.newsxs.nl
2017-03-01 14:24:18,068::DEBUG::[decoder:108] Decoding 1487808805.43055.50@reader2.newsxs.nl
2017-03-01 14:24:18,245::DEBUG::[decoder:108] Decoding 1487808805.44121.51@reader2.newsxs.nl
2017-03-01 14:24:18,265::DEBUG::[decoder:108] Decoding 1487808805.41812.49@reader2.newsxs.nl
2017-03-01 14:24:18,941::DEBUG::[decoder:108] Decoding 1487808805.44520.52@reader2.newsxs.nl
2017-03-01 14:24:19,152::DEBUG::[decoder:108] Decoding 1487808805.51550.54@reader2.newsxs.nl
2017-03-01 14:24:19,323::DEBUG::[decoder:108] Decoding 1487808805.56408.56@reader2.newsxs.nl
2017-03-01 14:24:19,344::DEBUG::[decoder:108] Decoding 1487808805.55387.55@reader2.newsxs.nl
2017-03-01 14:24:19,362::DEBUG::[decoder:108] Decoding 1487808805.47878.53@reader2.newsxs.nl
2017-03-01 14:24:19,705::DEBUG::[bpsmeter:268] bps: 3101153.77253
2017-03-01 14:24:20,094::DEBUG::[decoder:108] Decoding 1487808805.57859.57@reader2.newsxs.nl
2017-03-01 14:24:20,281::DEBUG::[decoder:108] Decoding 1487808805.60142.60@reader2.newsxs.nl
2017-03-01 14:24:20,521::DEBUG::[decoder:108] Decoding 1487808805.60529.61@reader2.newsxs.nl
2017-03-01 14:24:20,600::DEBUG::[decoder:108] Decoding 1487808805.59696.59@reader2.newsxs.nl
2017-03-01 14:24:20,648::DEBUG::[nzbstuff:243] Finishing import on [ 230217-WWRS01011080WDD51H264Q ]-[23/46] - "230217-WWRS01011080WDD51H264Q.part22.rar" yEnc(1/66)
2017-03-01 14:24:20,648::DEBUG::[decoder:108] Decoding 1487808805.61262.62@reader2.newsxs.nl
2017-03-01 14:24:20,653::DEBUG::[__init__:930] Loading data for SABnzbd_nzf_cvAUoO from /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/__ADMIN__/SABnzbd_nzf_cvAUoO
2017-03-01 14:24:20,674::DEBUG::[decoder:108] Decoding 1487808805.58600.58@reader2.newsxs.nl
2017-03-01 14:24:20,674::DEBUG::[nzbstuff:243] Finishing import on [ 230217-WWRS01011080WDD51H264Q ]-[24/46] - "230217-WWRS01011080WDD51H264Q.part23.rar" yEnc(1/66)
2017-03-01 14:24:20,679::DEBUG::[__init__:930] Loading data for SABnzbd_nzf_FjuAP9 from /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/__ADMIN__/SABnzbd_nzf_FjuAP9
2017-03-01 14:24:21,324::DEBUG::[decoder:108] Decoding 1487808805.69482.66@reader2.newsxs.nl
2017-03-01 14:24:21,324::DEBUG::[nzbstuff:243] Finishing import on [ 230217-WWRS01011080WDD51H264Q ]-[25/46] - "230217-WWRS01011080WDD51H264Q.part24.rar" yEnc(1/66)
2017-03-01 14:24:21,326::DEBUG::[__init__:930] Loading data for SABnzbd_nzf_WXPFaj from /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/__ADMIN__/SABnzbd_nzf_WXPFaj
2017-03-01 14:24:21,332::DEBUG::[decoder:108] Decoding 1487808805.64123.64@reader2.newsxs.nl
2017-03-01 14:24:21,333::DEBUG::[nzbstuff:243] Finishing import on [ 230217-WWRS01011080WDD51H264Q ]-[26/46] - "230217-WWRS01011080WDD51H264Q.part25.rar" yEnc(1/66)
2017-03-01 14:24:21,337::DEBUG::[__init__:930] Loading data for SABnzbd_nzf_H5ZJr7 from /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/__ADMIN__/SABnzbd_nzf_H5ZJr7
2017-03-01 14:24:21,523::DEBUG::[decoder:108] Decoding 1487808805.62718.63@reader2.newsxs.nl
2017-03-01 14:24:21,523::DEBUG::[nzbstuff:243] Finishing import on [ 230217-WWRS01011080WDD51H264Q ]-[27/46] - "230217-WWRS01011080WDD51H264Q.part26.rar" yEnc(1/66)
2017-03-01 14:24:21,528::DEBUG::[__init__:930] Loading data for SABnzbd_nzf_9ZbZwJ from /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/__ADMIN__/SABnzbd_nzf_9ZbZwJ
2017-03-01 14:24:21,725::DEBUG::[decoder:108] Decoding 1487808805.69935.1@reader2.newsxs.nl
2017-03-01 14:24:21,725::DEBUG::[nzbstuff:243] Finishing import on [ 230217-WWRS01011080WDD51H264Q ]-[28/46] - "230217-WWRS01011080WDD51H264Q.part27.rar" yEnc(1/66)
2017-03-01 14:24:21,730::DEBUG::[__init__:930] Loading data for SABnzbd_nzf_0vL5mv from /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/__ADMIN__/SABnzbd_nzf_0vL5mv
2017-03-01 14:24:21,782::DEBUG::[decoder:108] Decoding 1487808805.66075.65@reader2.newsxs.nl
2017-03-01 14:24:21,786::DEBUG::[nzbstuff:1289] Download Quality: enough=True, have=2225588774, need=1849868661, ratio=1.20310637232
2017-03-01 14:24:21,787::INFO::[assembler:88] Decoding /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/230217-WWRS01011080WDD51H264Q.part21.rar yenc
2017-03-01 14:24:22,556::DEBUG::[decoder:108] Decoding 1487808806.50012.1@reader2.newsxs.nl
2017-03-01 14:24:22,584::DEBUG::[decoder:108] Decoding 1487808808.30499.1@reader2.newsxs.nl
2017-03-01 14:24:22,778::DEBUG::[decoder:108] Decoding 1487808810.15493.1@reader2.newsxs.nl
2017-03-01 14:24:23,266::DEBUG::[decoder:108] Decoding 1487808809.34113.1@reader2.newsxs.nl
2017-03-01 14:24:23,305::DEBUG::[decoder:108] Decoding 1487808805.71323.2@reader2.newsxs.nl
2017-03-01 14:24:23,629::DEBUG::[decoder:108] Decoding 1487808807.41332.1@reader2.newsxs.nl
2017-03-01 14:24:23,944::DEBUG::[decoder:108] Decoding 1487808805.72746.4@reader2.newsxs.nl
2017-03-01 14:24:24,006::DEBUG::[decoder:108] Decoding 1487808805.72333.3@reader2.newsxs.nl
2017-03-01 14:24:24,314::DEBUG::[decoder:108] Decoding 1487808805.73175.5@reader2.newsxs.nl
2017-03-01 14:24:24,587::DEBUG::[decoder:108] Decoding 1487808805.73581.6@reader2.newsxs.nl
2017-03-01 14:24:24,709::DEBUG::[bpsmeter:268] bps: 3126210.6033
2017-03-01 14:24:24,798::DEBUG::[decoder:108] Decoding 1487808805.74229.7@reader2.newsxs.nl
2017-03-01 14:24:25,310::DEBUG::[decoder:108] Decoding 1487808805.78063.9@reader2.newsxs.nl
2017-03-01 14:24:25,736::DEBUG::[decoder:108] Decoding 1487808805.79544.12@reader2.newsxs.nl
2017-03-01 14:24:26,039::DEBUG::[decoder:108] Decoding 1487808805.76103.8@reader2.newsxs.nl
2017-03-01 14:24:26,108::DEBUG::[decoder:108] Decoding 1487808805.79107.11@reader2.newsxs.nl
2017-03-01 14:24:26,547::DEBUG::[decoder:108] Decoding 1487808805.80370.14@reader2.newsxs.nl
2017-03-01 14:24:26,746::DEBUG::[decoder:108] Decoding 1487808805.79976.13@reader2.newsxs.nl
2017-03-01 14:24:26,756::DEBUG::[decoder:108] Decoding 1487808805.78470.10@reader2.newsxs.nl
2017-03-01 14:24:27,182::DEBUG::[decoder:108] Decoding 1487808805.80746.15@reader2.newsxs.nl
2017-03-01 14:24:27,743::DEBUG::[decoder:108] Decoding 1487808805.82538.18@reader2.newsxs.nl
2017-03-01 14:24:27,939::DEBUG::[decoder:108] Decoding 1487808805.82139.17@reader2.newsxs.nl
2017-03-01 14:24:27,972::DEBUG::[decoder:108] Decoding 1487808805.81166.16@reader2.newsxs.nl
2017-03-01 14:24:28,080::DEBUG::[interface:523] API-call from 172.17.0.1 [Radarr/0.2.0.375 (Linux 4.8)] {'start': u'0', 'apikey': u'c8207ddec0fbcb1ad3f8bcf264907b9d', 'limit': u'0', 'mode': u'queue', 'output': u'json'}
2017-03-01 14:24:28,085::DEBUG::[interface:523] API-call from 172.17.0.1 [Radarr/0.2.0.375 (Linux 4.8)] {'start': u'0', 'apikey': u'c8207ddec0fbcb1ad3f8bcf264907b9d', 'limit': u'30', 'mode': u'history', 'output': u'json'}
2017-03-01 14:24:28,449::DEBUG::[decoder:108] Decoding 1487808805.88618.21@reader2.newsxs.nl
2017-03-01 14:24:28,649::DEBUG::[decoder:108] Decoding 1487808805.83834.19@reader2.newsxs.nl
2017-03-01 14:24:28,912::DEBUG::[decoder:108] Decoding 1487808805.84818.20@reader2.newsxs.nl
2017-03-01 14:24:29,127::DEBUG::[decoder:108] Decoding 1487808805.90804.22@reader2.newsxs.nl
2017-03-01 14:24:29,503::DEBUG::[decoder:108] Decoding 1487808805.91882.23@reader2.newsxs.nl
2017-03-01 14:24:29,642::DEBUG::[decoder:108] Decoding 1487808805.93283.25@reader2.newsxs.nl
2017-03-01 14:24:29,710::DEBUG::[bpsmeter:268] bps: 2967509.22357
2017-03-01 14:24:30,149::DEBUG::[decoder:108] Decoding 1487808805.93701.26@reader2.newsxs.nl
2017-03-01 14:24:30,256::DEBUG::[decoder:108] Decoding 1487808805.92731.24@reader2.newsxs.nl
2017-03-01 14:24:30,473::DEBUG::[decoder:108] Decoding 1487808805.97225.28@reader2.newsxs.nl
2017-03-01 14:24:30,705::DEBUG::[decoder:108] Decoding 1487808806.00133.29@reader2.newsxs.nl
2017-03-01 14:24:30,846::DEBUG::[decoder:108] Decoding 1487808806.02689.30@reader2.newsxs.nl
2017-03-01 14:24:31,311::DEBUG::[decoder:108] Decoding 1487808805.95199.27@reader2.newsxs.nl
2017-03-01 14:24:31,812::DEBUG::[decoder:108] Decoding 1487808806.06036.33@reader2.newsxs.nl
2017-03-01 14:24:32,198::DEBUG::[decoder:108] Decoding 1487808806.06503.34@reader2.newsxs.nl
2017-03-01 14:24:32,279::DEBUG::[decoder:108] Decoding 1487808806.04246.31@reader2.newsxs.nl
2017-03-01 14:24:32,373::DEBUG::[decoder:108] Decoding 1487808806.07391.35@reader2.newsxs.nl
2017-03-01 14:24:32,575::DEBUG::[decoder:108] Decoding 1487808806.04695.32@reader2.newsxs.nl
2017-03-01 14:24:33,277::DEBUG::[decoder:108] Decoding 1487808806.08579.37@reader2.newsxs.nl
2017-03-01 14:24:33,284::DEBUG::[decoder:108] Decoding 1487808806.08047.36@reader2.newsxs.nl
2017-03-01 14:24:33,647::DEBUG::[decoder:108] Decoding 1487808806.11575.39@reader2.newsxs.nl
2017-03-01 14:24:33,878::DEBUG::[decoder:108] Decoding 1487808806.13415.40@reader2.newsxs.nl
2017-03-01 14:24:34,061::DEBUG::[decoder:108] Decoding 1487808806.10853.38@reader2.newsxs.nl
2017-03-01 14:24:34,411::DEBUG::[decoder:108] Decoding 1487808806.22920.42@reader2.newsxs.nl
2017-03-01 14:24:34,680::DEBUG::[decoder:108] Decoding 1487808806.23760.43@reader2.newsxs.nl
2017-03-01 14:24:34,710::DEBUG::[bpsmeter:268] bps: 2914856.65765
2017-03-01 14:24:35,071::DEBUG::[decoder:108] Decoding 1487808806.24450.44@reader2.newsxs.nl
2017-03-01 14:24:35,376::DEBUG::[decoder:108] Decoding 1487808806.20742.41@reader2.newsxs.nl
2017-03-01 14:24:35,465::DEBUG::[decoder:108] Decoding 1487808806.25769.47@reader2.newsxs.nl
2017-03-01 14:24:35,703::DEBUG::[decoder:108] Decoding 1487808806.25319.46@reader2.newsxs.nl
2017-03-01 14:24:35,715::DEBUG::[decoder:108] Decoding 1487808806.24834.45@reader2.newsxs.nl
2017-03-01 14:24:36,034::DEBUG::[decoder:108] Decoding 1487808806.26476.48@reader2.newsxs.nl
2017-03-01 14:24:36,911::DEBUG::[decoder:108] Decoding 1487808806.28155.49@reader2.newsxs.nl
2017-03-01 14:24:36,937::DEBUG::[decoder:108] Decoding 1487808806.30943.51@reader2.newsxs.nl
2017-03-01 14:24:37,722::DEBUG::[decoder:108] Decoding 1487808806.30064.50@reader2.newsxs.nl
2017-03-01 14:24:37,760::DEBUG::[decoder:108] Decoding 1487808806.32436.54@reader2.newsxs.nl
2017-03-01 14:24:37,770::DEBUG::[decoder:108] Decoding 1487808806.31827.53@reader2.newsxs.nl
2017-03-01 14:24:38,045::DEBUG::[decoder:108] Decoding 1487808806.31344.52@reader2.newsxs.nl
2017-03-01 14:24:38,134::DEBUG::[decoder:108] Decoding 1487808806.33603.56@reader2.newsxs.nl
2017-03-01 14:24:38,687::DEBUG::[decoder:108] Decoding 1487808806.32883.55@reader2.newsxs.nl
2017-03-01 14:24:39,306::DEBUG::[decoder:108] Decoding 1487808806.40571.61@reader2.newsxs.nl
2017-03-01 14:24:39,365::DEBUG::[decoder:108] Decoding 1487808806.34451.57@reader2.newsxs.nl
2017-03-01 14:24:39,574::DEBUG::[decoder:108] Decoding 1487808806.36418.58@reader2.newsxs.nl
2017-03-01 14:24:39,710::DEBUG::[bpsmeter:268] bps: 2847564.86061
2017-03-01 14:24:39,864::DEBUG::[decoder:108] Decoding 1487808806.37915.60@reader2.newsxs.nl
2017-03-01 14:24:39,937::DEBUG::[decoder:108] Decoding 1487808806.44964.62@reader2.newsxs.nl
2017-03-01 14:24:39,975::DEBUG::[decoder:108] Decoding 1487808806.36870.59@reader2.newsxs.nl
2017-03-01 14:24:40,133::DEBUG::[decoder:108] Decoding 1487808806.49781.66@reader2.newsxs.nl
2017-03-01 14:24:40,340::DEBUG::[decoder:108] Decoding 1487808806.46774.63@reader2.newsxs.nl
2017-03-01 14:24:40,809::DEBUG::[decoder:108] Decoding 1487808806.48948.65@reader2.newsxs.nl
2017-03-01 14:24:40,890::DEBUG::[decoder:108] Decoding 1487808806.47543.64@reader2.newsxs.nl
2017-03-01 14:24:40,895::DEBUG::[nzbstuff:1289] Download Quality: enough=True, have=2225588774, need=1849868661, ratio=1.20310637232
2017-03-01 14:24:40,896::DEBUG::[__init__:896] Saving data for SABnzbd_nzo_N9IWEz in /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/__ADMIN__
2017-03-01 14:24:40,920::INFO::[__init__:969] Saving data for totals10.sab in /config/admin/totals10.sab
2017-03-01 14:24:40,920::INFO::[assembler:88] Decoding /incomplete-downloads/When.We.Rise.S01E01.Part.I.1080p.WEB-DL.DD5.1.H.264-QUEENS English/230217-WWRS01011080WDD51H264Q.part22.rar yenc
2017-03-01 14:24:40,921::DEBUG::[decoder:108] Decoding 1487808806.50469.2@reader2.newsxs.nl
2017-03-01 14:24:41,249::DEBUG::[decoder:108] Decoding 1487808806.58305.5@reader2.newsxs.nl
2017-03-01 14:24:41,627::DEBUG::[decoder:108] Decoding 1487808806.55333.4@reader2.newsxs.nl
2017-03-01 14:24:41,699::DEBUG::[decoder:108] Decoding 1487808806.52427.3@reader2.newsxs.nl
2017-03-01 14:24:41,856::DEBUG::[decoder:108] Decoding 1487808806.62630.8@reader2.newsxs.nl
2017-03-01 14:24:42,122::DEBUG::[decoder:108] Decoding 1487808806.61215.6@reader2.newsxs.nl
2017-03-01 14:24:42,392::DEBUG::[decoder:108] Decoding 1487808806.63091.9@reader2.newsxs.nl
2017-03-01 14:24:42,751::DEBUG::[decoder:108] Decoding 1487808806.75300.12@reader2.newsxs.nl
2017-03-01 14:24:42,986::DEBUG::[decoder:108] Decoding 1487808806.63957.11@reader2.newsxs.nl
2017-03-01 14:24:43,040::DEBUG::[decoder:108] Decoding 1487808806.61629.7@reader2.newsxs.nl
2017-03-01 14:24:43,104::DEBUG::[decoder:108] Decoding 1487808806.63530.10@reader2.newsxs.nl
2017-03-01 14:24:43,221::DEBUG::[decoder:108] Decoding 1487808806.76948.13@reader2.newsxs.nl
2017-03-01 14:24:43,633::DEBUG::[decoder:108] Decoding 1487808806.79630.15@reader2.newsxs.nl
2017-03-01 14:24:43,639::DEBUG::[decoder:108] Decoding 1487808806.77694.14@reader2.newsxs.nl
2017-03-01 14:24:43,900::DEBUG::[decoder:108] Decoding 1487808806.80042.16@reader2.newsxs.nl
2017-03-01 14:24:44,079::DEBUG::[decoder:108] Decoding 1487808806.84008.19@reader2.newsxs.nl
2017-03-01 14:24:44,557::DEBUG::[decoder:108] Decoding 1487808806.84715.20@reader2.newsxs.nl
2017-03-01 14:24:44,563::DEBUG::[decoder:108] Decoding 1487808806.82359.18@reader2.newsxs.nl
2017-03-01 14:24:44,710::DEBUG::[bpsmeter:268] bps: 3546901.01341
2017-03-01 14:24:44,755::DEBUG::[decoder:108] Decoding 1487808806.80954.17@reader2.newsxs.nl
2017-03-01 14:24:44,807::DEBUG::[decoder:108] Decoding 1487808806.85491.22@reader2.newsxs.nl
2017-03-01 14:24:44,902::DEBUG::[decoder:108] Decoding 1487808806.86427.23@reader2.newsxs.nl
2017-03-01 14:24:44,908::DEBUG::[decoder:108] Decoding 1487808806.85094.21@reader2.newsxs.nl
2017-03-01 14:24:45,740::DEBUG::[decoder:108] Decoding 1487808806.88542.28@reader2.newsxs.nl
2017-03-01 14:24:45,778::DEBUG::[decoder:108] Decoding 1487808806.87345.25@reader2.newsxs.nl
2017-03-01 14:24:45,812::DEBUG::[decoder:108] Decoding 1487808806.88913.29@reader2.newsxs.nl
2017-03-01 14:24:45,946::DEBUG::[decoder:108] Decoding 1487808806.88110.27@reader2.newsxs.nl
2017-03-01 14:24:46,425::DEBUG::[decoder:108] Decoding 1487808806.86939.24@reader2.newsxs.nl
2017-03-01 14:24:46,477::DEBUG::[decoder:108] Decoding 1487808806.87741.26@reader2.newsxs.nl
2017-03-01 14:24:46,512::DEBUG::[decoder:108] Decoding 1487808806.89285.30@reader2.newsxs.nl
2017-03-01 14:24:46,937::DEBUG::[decoder:108] Decoding 1487808806.94336.32@reader2.newsxs.nl
2017-03-01 14:24:46,956::DEBUG::[decoder:108] Decoding 1487808806.92928.31@reader2.newsxs.nl
2017-03-01 14:24:47,535::DEBUG::[decoder:108] Decoding 1487808806.95988.33@reader2.newsxs.nl
2017-03-01 14:24:47,610::DEBUG::[decoder:108] Decoding 1487808806.99418.36@reader2.newsxs.nl
2017-03-01 14:24:47,837::DEBUG::[decoder:108] Decoding 1487808806.99826.37@reader2.newsxs.nl
2017-03-01 14:24:48,321::DEBUG::[decoder:108] Decoding 1487808806.99051.35@reader2.newsxs.nl
2017-03-01 14:24:48,350::DEBUG::[decoder:108] Decoding 1487808807.01376.38@reader2.newsxs.nl
2017-03-01 14:24:48,917::DEBUG::[decoder:108] Decoding 1487808807.05922.41@reader2.newsxs.nl
2017-03-01 14:24:49,000::DEBUG::[decoder:108] Decoding 1487808806.98649.34@reader2.newsxs.nl
2017-03-01 14:24:49,041::DEBUG::[decoder:108] Decoding 1487808807.05144.39@reader2.newsxs.nl
2017-03-01 14:24:49,172::DEBUG::[decoder:108] Decoding 1487808807.05542.40@reader2.newsxs.nl
2017-03-01 14:24:49,710::DEBUG::[bpsmeter:268] bps: 3406754.3154
2017-03-01 14:24:50,000::DEBUG::[decoder:108] Decoding 1487808807.11886.43@reader2.newsxs.nl
2017-03-01 14:24:50,145::DEBUG::[decoder:108] Decoding 1487808807.07921.42@reader2.newsxs.nl
2017-03-01 14:24:50,495::DEBUG::[decoder:108] Decoding 1487808807.12646.45@reader2.newsxs.nl
2017-03-01 14:24:50,507::DEBUG::[decoder:108] Decoding 1487808807.12280.44@reader2.newsxs.nl
